volume,nr_RG,abbreviation,gold,system,verdict,step,candidate_miss,candidates,verdict_once,expansion_once,context
3,1990,can.,canonicos,canonicatus,wrong_word,step 2 (candidates),no,canonicatus; canonicus; canonissa,not_expanded,can.,iuris instit. prep. et can. ac Visitationis pro dec.
4,8386,can.,canonicus,canonicatus,wrong_word,step 2 (candidates),no,canonicatus; canonicus; canonissa,not_expanded,can.,XII S 254 98 can. Magdeburg. de conf. can.
5,7372,can.,canonicos,canonicatus,wrong_word,step 2 (candidates),no,canonicatus; canonicus; canonissa,not_expanded,can.,scolast. sed scolastr. p. can. prebend. regi consueverint et
8,4732,can.,canonicorum,canonicatus,wrong_word,step 2 (candidates),no,canonicatus; canonicus; canonissa,not_expanded,can.,s. Mauricii in Hallis can. reg. o. s. Aug.
8,324,cap.,capellanos,capitulum,wrong_word,step 2 (candidates),no,capellanus; capitulum,not_expanded,cap.,fraternitatem Corp. Cristi p. cap. vic. altaristas et terminarios
4,8386,cass.,cassatum,cassatio,wrong_word,step 2 (candidates),no,cassare; cassatio,not_expanded,cass.,S 246 52 v cass. quia de anno XII
4,8386,cass.,cassatum,cassatio,wrong_word,step 2 (candidates),no,cassare; cassatio,not_expanded,cass.,1421 L 210 3 cass. L 216 265 v.
5,1954,cass.,cassatum,cassatio,wrong_word,step 2 (candidates),no,cassare; cassatio,not_expanded,cass.,316 262 vs fragm. cass. s. d. S 311
2,370,conc.,concessio,concedere,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,et cives civ. Magdeburg. conc. indulg. iubilei visitantibus eccl.
2,370,conc.,concessio,concedere,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,s. Ben. Terdon. dioc. conc. lic. quod alter ipsorum
2,2411,conc.,concessio,concedere,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,L 30 327 v. conc. ius patr. 4 can.
4,2980,conc.,concessorum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,pres. de conf. privil. conc. ab Augustino priori generali
4,3100,conc.,conceditur,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Misnen. L 222 198 conc. facultas presentandi ad canonicatum
5,981,conc.,concessit,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,cui Martinus V. indulg. conc. de uberiori indulg. 24
5,1954,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,ab eorum progenitoribus fund. conc. de 7 an. in
5,6313,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,ante crucifixum ibi orantibus conc. de 5 an. 2
5,6853,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,70 v de ref. conc. de 100 diebus in
5,6853,conc.,concessit,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Nicolaus Ziegenbock ep. Misnen. conc. ut sicut cann. prebend.
5,6853,conc.,concessit,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Nicolaus Ziegenbock ep. Misnen. conc. ut sicut cann. prebend.
5,6853,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,5 an. quocumque temp. conc. de 7 an. in
5,6853,conc.,concessit,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Nicolaus Ziegenbock ep. Misnen. conc. ut sicut cann. prebend.
5,6853,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,70 vs de ref. conc. de alia festivitate 15
5,6853,conc.,concessit,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Nicolaus Ziegenbock ep. Misnen. conc. ut sicut cann. prebend.
5,6853,conc.,concessit,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Nicolaus Ziegenbock ep. Misnen. conc. ut sicut cann. prebend.
5,7372,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,1 fabrice d. eccl. conc. si ex falsis causis
5,7372,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,revoc. c. exten. signature conc. si ex falsis causis
5,7372,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,ex falsis causis in conc. si et inquantum ex
5,7397,conc.,concessa,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Angeli diac. card. legati conc. erat qui considerantes quod
5,7397,conc.,concessa,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Angeli diac. card. legati conc. erat dec. Osnaburg. l.
5,7397,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,et capit. reserv. sit conc. quod n. cadat sub
5,7397,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,quousque d. unio perficeretur conc. de conf. 8 decb.
5,7397,conc.,concessa,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Angeli diac. card. legati conc. erat qui univerant alt.
5,7397,conc.,concessa,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Angeli diac. card. legati conc. erat de conf. 10
5,7397,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,et capit. reserv. sit conc. quod n. cadat sub
5,7397,conc.,concessa,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,Angeli diac. card. legati conc. erat qui univerant alt.
5,8513,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,et de locis interd. conc. de 4 an. 2
5,9465,conc.,concesserunt,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,approbaverunt et indulg. diversas conc. ex quo d. eccl.
5,9465,conc.,concesserunt,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,approbaverunt et indulg. diversas conc. ex quo d. eccl.
6,5255,conc.,concessum,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,supplic. Frederico marchione Brandenburg. conc. quod stare velint iuri
9,1835,conc.,concessa,concessio,wrong_word,step 2 (candidates),no,concedere; concessio,not_expanded,conc.,eccl. indulg. 7 an. conc. fuit de confic. litt.
5,7397,conf.,confirmata,confirmatio,wrong_word,step 2 (candidates),no,confirmare; confirmatio,not_expanded,conf.,que incorp. auct. ordin. conf. est de conf. et
5,7397,conf.,confirmata,confirmatio,wrong_word,step 2 (candidates),no,confirmare; confirmatio,not_expanded,conf.,ep. Osnaburg. et papa conf. est de decl. quod
5,7397,conf.,confirmata,confirmatio,wrong_word,step 2 (candidates),no,confirmare; confirmatio,not_expanded,conf.,ep. Osnaburg. et papa conf. est de decl. quod
4,3100,confess.,confessionali,confessio,wrong_word,step 2 (candidates),no,confessio; confessionale; confessor,not_expanded,confess.,port. interd. ante diem confess. lacticiniis etiam pro subditis
4,14862,confess.,confessorem,confessionale,wrong_word,step 2 (candidates),no,confessio; confessionale; confessor,not_expanded,confess.,rem. plen. lic. el. confess. alt. port. interd. rem.
4,14862,confess.,confessionale,confessio,wrong_word,step 2 (candidates),no,confessio; confessionale; confessor,not_expanded,confess.,S 141 225 v. confess. 6 oct. 1421 L
4,14862,confess.,confessionali,confessio,wrong_word,step 2 (candidates),no,confessio; confessionale; confessor,not_expanded,confess.,et marchio Misnen. de confess. interd. esu carnium conserv.
9,3474,confess.,confessionali,confessio,wrong_word,step 2 (candidates),no,confessio; confessionale; confessor,not_expanded,confess.,in Berbey genitor de confess. et de rem. plen.
9,1835,confic.,conficiendis,conficere,wrong_word,step 2 (candidates),no,conficere; conficiendus,not_expanded,confic.,an. conc. fuit de confic. litt. c. clausula quod
3,1990,constit.,constitui,constitutio,wrong_word,step 2 (candidates),no,constituere; constitutio; constitutus,not_expanded,constit.,in colleg. eccl. fecerat constit. cum par. eccl. s.
8,4104,cur.,curia,Romana curia,wrong_word,step 1 (rule),"","",wrong_word,Romana curia,in Manszfelt pres. in cur. de indulg. 28 mai.
8,5719,cur.,curia,Romana curia,wrong_word,step 1 (rule),"","",wrong_word,Romana curia,in Manszfelt pres. in cur. de indulg. nom. et
2,370,d.,dicte,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,altera medietas in fabricam d. eccl. Magdeburg. 26 apr.
2,2411,d.,dicto,datum,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,Misnen. dioc. et conc. d. collegio par. eccl. b.
2,6133,d.,dicti,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,mon. et mon. Luben. d. o. Wratislav. dioc. de
3,1990,d.,dicte,datum,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,n. o. statut. eccl. d. 5 ian. 1415 L
4,6189,d.,dictus,datum,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,Camin. 8 ian. 29 d. H. produxit mandatum ratificationis
5,1954,d.,dicte,datum,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,Merseburg. approbata de conf. d. incorp. 26 apr. 1432
5,6319,d.,dicta,dies,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,dioc. de indulg. pro d. eccl. 30 ian. 1443
5,6319,d.,dicti,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,388 93 r. fam. d. vicecancellarii ac ap. sed.
5,8513,d.,dicti,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,et frr. provin. Saxonie d. ord. et proconsulum etc.
5,8513,d.,dicto,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,Tangermunden. in loco a d. Friderico iuniore donato c.
6,126,d.,dicte,datum,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,dioc. 4 m. arg. d. eccl. 60 21 nov.
6,554,d.,dicti,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,dioc. ad mon. monial. d. op. spect. supplic. Ulrico
6,568,d.,dictum,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,ad mon. fund. p. d. marchionem loco Wilchenack Havelberg.
6,568,d.,data,dies,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,certarum par. eccl. s. d. febr. 1448 V 388
6,1073,d.,dicte,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,Margareta ux. ac rect. d. par. eccl. de relax.
6,5255,d.,data,die,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,in d. op. s. d. 48 V 388 98
6,5322,d.,dicte,datum,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,supplic. eodem de exten. d. relax. de uno festo
6,5915,d.,data,die,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,relax. 7 an. s. d. 48 V 388 91
9,597,d.,dicto,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,ducum Stetinen. restaurandum supplic. d. duce de indulg. 10
9,597,d.,dicto,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,novo fund. fuit supplic. d. duce de indulg. 10
9,730,d.,dicte,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,Margerite ducisse Saxonie laic. d. dioc. quandam crucem c.
9,1835,d.,dictus,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,litt. c. clausula quod d. H. 2 vel 3
9,2155,d.,dicto,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,op. Stolberg Magunt. dioc. d. comiti annis singulis persolvere
9,5330,d.,dicto,dominus,wrong_word,step 2 (candidates),no,datum; dictus; dies; dominus,not_expanded,d.,auct. ordin. suppositum supplic. d. marchione de conc. ut
3,1990,dec.,decano,decanatus,wrong_word,step 2 (candidates),no,decanatus; decanus; december,not_expanded,dec.,can. ac Visitationis pro dec. eccl. s. Nicolai in
4,6189,dim.,dimisso,dimissio,wrong_word,step 2 (candidates),no,dimissio; dimittere,not_expanded,dim.,Stolpen. in eccl. Camin. dim. 21 sept. 1424 S
4,2980,excom.,excommunicatorum,excommunicatio,wrong_word,step 2 (candidates),no,excommunicare; excommunicatio,not_expanded,excom.,divina resumendi post expulsionem excom. pro consul. etc. Noveciv.
4,1307,expect.,expectatione,expectativa,wrong_word,step 2 (candidates),no,expectatio; expectativa; gratia expectativa,not_expanded,expect.,dioc. de can. sub expect. preb. Nuemburg. necnon s.
4,8386,expect.,expectative,gratia expectativa,wrong_word,step 2 (candidates),no,expectatio; expectativa; gratia expectativa,not_expanded,expect.,ref. sup. revalidatione gr. expect. 28 dec. 1424 S
4,8386,expect.,expectativam,gratia expectativa,wrong_word,step 2 (candidates),no,expectatio; expectativa; gratia expectativa,not_expanded,expect.,sup. restitutione ad gr. expect. 27 ian. 1429 S
5,7397,expect.,expectativa,gratia expectativa,wrong_word,step 2 (candidates),no,expectatio; expectativa; gratia expectativa,not_expanded,expect.,quod n. cadat sub expect. 31 mart. 1435 S
5,7397,expect.,expectativa,gratia expectativa,wrong_word,step 2 (candidates),no,expectatio; expectativa; gratia expectativa,not_expanded,expect.,quod n. cadat sub expect. 31 mart. 1435 S
5,7372,exten.,extensione,extensio,wrong_word,step 2 (candidates),yes,extendere; extensio,not_expanded,exten.,ref. d. revoc. c. exten. signature conc. si ex
6,5322,exten.,extensione,extensio,wrong_word,step 2 (candidates),yes,extendere; extensio,not_expanded,exten.,dioc. supplic. eodem de exten. d. relax. de uno
7,1083,exten.,extensione,extensio,wrong_word,step 2 (candidates),yes,extendere; extensio,not_expanded,exten.,sen. marchione Brandenburg. de exten. relax. ad aliud festum
8,2974,exten.,extensione,extensio,wrong_word,step 2 (candidates),yes,extendere; extensio,not_expanded,exten.,dioc. de conf. et exten. indulg. a Bonifatio par.
5,1482,fac.,faciunt,facultas,wrong_word,step 1 (rule),"","",wrong_word,facultas,certa div. off. celebr. fac. Frederico duce Saxonie supplic.
4,8386,fam.,familiarium,familiaritas,wrong_word,step 2 (candidates),no,familiaris; familiaritas,not_expanded,fam.,2 87 conc. privil. fam. 2 oct. 1425 L
4,8386,fam.,familiarium,familiaritas,wrong_word,step 2 (candidates),no,familiaris; familiaritas,not_expanded,fam.,de declaratione quod privilegiis fam. fruatur ab initio assumptionis
2,370,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,visitantibus eccl. mai. domum fr. herem. s. Aug. Magdeburg.
2,370,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,in eccl. mai. dom. fr. herem. s. Aug. eccl.
2,645,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,Aschersleve eccl. domus fr. min. op. Halberstad. dioc.
2,916,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,eccl. b. Marie dom. fr. min. Misnen. dioc. indulg.
2,916,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,eccl. b. Marie dom. fr. min. Misnen. dioc. indulg.
2,2229,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,eccl. b. Marie dom. fr. min. Misnen. dioc. indulg.
2,5209,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,L 90 273 confraternitas fr. kalend. conf. 1 aug.
4,2980,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,Augustino priori generali o. fr. herem. s. A. conventui
5,6313,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,domus op. L. o. fr. min. Catharina ex ducibus
6,5322,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,Pauli appl. dom. o. fr. pred. e. m. op.
6,5322,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,Pauli appl. dom. o. fr. pred. e. m. op.
9,419,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,et s. Francisci o. fr. min. B. Magdeburg. dioc.
9,2155,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,lic. erig. domum o. fr. min. sub regulari observ.
9,3474,fr.,fratrum,frater,wrong_word,step 1 (rule),"","",wrong_word,frater,Francisci in Barbee o. fr. min. Magdeburg. dioc. in
2,6177,fund.,fundata,fundator,wrong_word,step 2 (candidates),no,fundare; fundatio; fundator,not_expanded,fund.,dioc. capella s. Georgii fund. a Giselberto Dobberkow decr.
2,6177,fund.,fundata,fundator,wrong_word,step 2 (candidates),no,fundare; fundatio; fundator,not_expanded,fund.,dioc. capella s. Georgii fund. a Giselberto Dobberkow decr.
5,1954,fund.,fundata,fundator,wrong_word,step 2 (candidates),no,fundare; fundatio; fundator,not_expanded,fund.,Misnen. ab eorum progenitoribus fund. conc. de 7 an.
6,568,fund.,fundatum,fundator,wrong_word,step 2 (candidates),no,fundare; fundatio; fundator,not_expanded,fund.,Brandenburg. et ad mon. fund. p. d. marchionem loco
9,1746,imper.,imperatorum,imperialis,wrong_word,step 2 (candidates),no,imperator; imperialis; imperium,not_expanded,imper.,conf. privilegiorum pontificum et imper. 8 mai. 1470 A
4,6189,incompat.,incompatibilibus,incompatibilitas,wrong_word,step 2 (candidates),no,incompatibilis; incompatibilitas,not_expanded,incompat.,291 de disp. sup. incompat. c. par. eccl. in
4,6189,incompat.,incompatibilibus,incompatibilitas,wrong_word,step 2 (candidates),no,incompatibilis; incompatibilitas,not_expanded,incompat.,de uberiori disp. sup. incompat. n. o. par. eccl.
4,6189,incompat.,incompatibilibus,incompatibilitas,wrong_word,step 2 (candidates),no,incompatibilis; incompatibilitas,not_expanded,incompat.,can. Lubic. disp. sup. incompat. L 189 15 v.
4,6189,incompat.,incompatibilibus,incompatibilitas,wrong_word,step 2 (candidates),no,incompatibilis; incompatibilitas,not_expanded,incompat.,v. ref. disp. sup. incompat. par. eccl. in Bard
4,8386,incompat.,incompatibilibus,incompatibilitas,wrong_word,step 2 (candidates),no,incompatibilis; incompatibilitas,not_expanded,incompat.,perinde valere disp. sup. incompat. par. eccl. in Welsleue
3,1990,incorp.,incorporata,incorporatio,wrong_word,step 2 (candidates),no,incorporare; incorporatio,not_expanded,incorp.,dicti castri in ipsa incorp. ac par. eccl. in
3,1990,instit.,instituendi,institutio,wrong_word,step 2 (candidates),yes,instituere; institutio,not_expanded,instit.,marchione Brandenburg. ac iuris instit. prep. et can. ac
8,324,instit.,institutam,institutio,wrong_word,step 2 (candidates),yes,instituere; institutio,not_expanded,instit.,sexus opid. d. op. instit. c. indulg. 3 an.
5,981,lim.,limites,limina,wrong_word,step 1 (rule),"","",wrong_word,limina,Marie in K. infra lim. par. eccl. op. Bardis
7,1083,litig.,litigiosis,litigare,wrong_word,step 2 (candidates),no,litigare; litigiosus,not_expanded,litig.,ac can. et preb. litig. in eccl. s. Nicolai
5,7397,m.,mandato,memoria,wrong_word,step 2 (candidates),no,mandare; mandatum; manus; marca; memoria; murus,not_expanded,m.,s. Johannis O. de m. Juliani de Cesarinis s.
